date,time,source_mac,source_ip,source_port,dest_mac,dest_ip,dest_port,protocol,good,allowed
12/05/2018,08:23:82,19:3b:1e:b9:d1:a6:04:83,138.21.148.7,14424,0e:25:2a:e1:f8:50:fd:e9,62.17.178.208,288,TCP,1,0
03/28/2018,11:28:82,3b:d6:bf:6e:e3:0c:77:14,70.67.192.243,28617,3a:d2:5a:a0:b1:2e:46:0e,90.74.45.96,12922,TCP,1,1
08/26/2018,08:14:82,d9:f8:c1:16:d3:46:ab:08,240.41.105.75,9438,81:b4:be:2d:d6:3d:a4:11,98.82.74.89,22571,UDP,1,0
02/12/2018,08:39:82,e8:e3:3f:da:ae:80:5e:2a,52.122.144.120,41761,50:ae:2e:58:b8:3a:04:cd,157.59.203.101,6197,UDP,0,0
02/25/2018,08:41:82,e2:91:d6:e0:3a:ac:6d:b8,85.67.195.106,33852,aa:7e:de:11:f7:a4:ad:85,49.200.111.9,31259,TCP,0,0
07/28/2018,01:46:82,21:bd:fa:c9:64:13:0b:0a,195.43.200.2,30081,f9:39:57:8b:16:af:69:1c,14.106.187.45,64742,TCP,0,1
06/12/2018,03:35:82,eb:43:fe:c6:b5:0c:d4:a1,231.205.29.47,57843,11:cc:c8:c1:cd:a3:c1:05,195.242.247.181,23907,TCP,1,1
08/04/2018,01:15:82,3c:a3:0a:0e:d5:0e:c0:ab,133.152.196.18,11529,18:1f:c1:7b:0d:40:8a:47,151.122.13.187,55852,UDP,1,0
09/08/2018,10:47:82,4a:0b:05:2e:57:29:7e:6d,45.150.126.3,28562,64:f8:1e:c5:17:6b:9d:d4,4.214.180.144,52558,UDP,0,1
05/15/2018,17:48:82,9c:b8:92:b0:11:7a:42:ac,214.154.206.36,13013,d6:22:37:43:59:4a:c0:c1,121.239.36.168,20756,TCP,0,0
04/27/2018,00:22:82,dd:f2:58:91:f8:9a:55:c9,85.196.28.102,25670,36:fe:95:52:9c:dc:1c:30,183.216.6.107,49575,TCP,1,1
05/04/2018,00:33:82,d2:3a:f0:71:2a:ca:1c:5a,183.230.159.117,38585,7f:9c:dc:f2:13:71:21:7f,184.20.12.219,6986,TCP,1,1
10/08/2018,20:34:82,16:eb:5d:9e:8e:25:55:a7,135.111.123.215,8876,83:07:66:63:45:b7:6c:a2,138.230.98.12,10625,TCP,0,0
08/16/2018,09:57:82,15:b6:1b:b6:bb:6c:06:53,202.11.7.20,31913,14:1d:5d:d9:31:c0:22:30,73.189.4.215,5764,TCP,1,1
07/30/2018,05:49:82,b8:0f:c7:1d:85:2f:d9:61,93.157.95.61,59775,64:41:69:f6:68:22:0f:76,199.246.214.70,38588,TCP,1,1
11/10/2018,17:04:82,5d:d4:0d:38:46:76:a5:07,189.91.132.197,33236,9c:6d:d8:d4:51:51:bd:5e,21.106.83.201,54496,TCP,1,0
07/30/2018,14:56:82,8a:bf:ce:ed:1a:a1:b0:1b,175.66.110.159,43003,6f:e9:cb:c6:8b:3f:72:b2,240.225.110.166,50071,UDP,0,1
07/08/2018,01:49:82,64:7a:35:ee:42:b9:61:e7,21.30.102.238,4442,5c:3d:7f:58:5b:61:db:89,92.236.35.207,32480,TCP,1,1
04/20/2018,11:25:82,ac:4f:d4:3a:95:87:82:24,169.185.98.120,55952,be:a8:74:f3:8e:ff:04:07,253.38.103.202,4380,UDP,1,0
12/15/2018,18:26:82,c9:48:6f:0b:5b:4e:a2:94,85.92.55.212,34085,c8:40:19:4b:a1:b3:0b:5e,13.128.71.197,24640,UDP,1,1
11/09/2018,03:57:82,f7:f2:db:71:89:85:9e:83,244.252.59.6,61790,c5:07:d2:8f:70:3f:be:46,224.35.140.181,41602,TCP,1,1
05/20/2018,22:46:82,0f:30:e8:db:5f:47:b9:ab,38.27.158.138,31864,1d:c4:cc:67:d3:5f:12:57,133.79.101.7,11867,TCP,0,0
10/08/2018,00:26:82,cd:63:2c:cd:1c:1a:9c:4d,96.135.191.45,64175,3f:d2:6a:a2:18:b7:2c:8b,109.102.220.113,29843,TCP,1,1
05/24/2018,03:45:82,58:fc:58:ed:55:a8:2f:24,177.43.44.170,61228,79:f2:8e:28:4b:12:5c:79,67.205.196.148,25776,UDP,0,1
12/20/2018,00:21:82,ed:6d:8b:c0:1a:c1:e7:e3,170.9.83.47,18654,c2:ff:fc:c8:b1:ef:be:46,120.95.23.51,28052,TCP,0,1
02/23/2018,17:45:82,1a:5b:6d:db:30:45:9a:7d,38.117.80.23,15475,a5:ca:42:64:4f:30:e7:58,91.114.207.127,25575,UDP,0,1
11/13/2018,21:11:82,88:d6:da:99:68:38:44:02,206.171.222.229,21102,c0:7c:f9:ae:49:6f:67:eb,164.103.3.185,13122,TCP,1,1
04/28/2018,12:54:82,b3:bb:90:4a:9f:dc:17:cf,160.36.220.197,5011,8c:e0:08:b2:53:dd:e3:54,231.72.177.250,33848,UDP,0,1
08/20/2018,09:48:82,49:97:2b:0b:e0:ff:a9:b1,170.59.13.211,59996,2a:67:30:d9:1d:88:3d:f7,29.95.8.93,10131,UDP,0,0
10/21/2018,13:34:82,26:c7:52:43:f5:20:13:e9,75.182.122.120,35777,86:6a:1e:c4:1d:a5:1c:24,231.115.1.145,31929,TCP,0,0
09/08/2018,15:44:82,43:64:1c:cd:cb:6b:ba:ac,173.82.53.124,29891,9b:9e:1c:a8:7d:e2:0c:39,92.58.107.191,17312,UDP,1,1
09/29/2018,00:58:82,f1:e0:0e:3c:3b:1c:3f:2c,44.90.227.82,29801,01:60:0e:bd:07:96:e7:f6,94.106.50.106,26622,UDP,0,0
10/15/2018,07:44:82,67:b1:3a:90:0f:dd:99:80,45.157.193.49,49196,c6:85:d2:04:74:e4:ef:02,179.137.95.47,50936,TCP,0,0
10/29/2018,05:29:82,45:57:cd:cf:a7:3c:de:a5,62.210.79.229,56987,dc:ba:6a:16:04:f8:6e:b8,219.219.139.81,58928,UDP,1,1
10/13/2018,22:15:82,db:5e:88:4a:c0:98:e8:76,235.44.69.127,9367,40:5d:2a:6f:d0:9a:11:8a,19.78.244.242,1404,TCP,1,1
11/24/2018,07:07:82,88:ae:f1:61:c8:73:10:05,215.3.192.137,58523,bb:46:01:e0:e4:6f:3f:a3,103.95.114.67,60677,TCP,0,0
09/11/2018,22:56:82,4a:1c:d9:88:35:9e:18:69,232.96.235.134,52554,16:04:c9:b0:cf:d9:ba:dd,139.107.192.246,36333,UDP,0,1
12/17/2018,22:56:82,65:9f:f0:4b:22:c2:9a:87,11.202.213.240,30689,3c:63:70:e4:d3:b7:5e:23,73.28.133.133,16916,UDP,0,0
12/15/2018,11:04:82,b1:b8:4c:9f:7d:09:20:23,150.25.43.29,53611,58:9b:aa:78:59:de:d9:37,188.74.140.127,52231,UDP,1,1
08/08/2018,01:39:82,ec:10:07:cc:eb:25:c1:c2,100.2.26.166,59881,5b:85:1b:c9:c7:9f:f0:c3,58.160.216.91,30804,TCP,0,0
11/18/2018,16:12:82,80:b8:3b:a4:82:55:7d:72,82.227.243.232,24128,37:1f:9f:34:f4:19:49:06,171.74.70.15,19362,TCP,1,0
04/20/2018,07:46:83,87:50:a2:4d:75:14:66:bc,247.197.137.132,44802,61:5b:9e:f4:b3:e5:fb:4e,247.51.145.243,3977,TCP,0,1
12/14/2018,05:16:83,4f:9c:ff:b6:e0:70:98:72,16.191.81.151,43954,90:fb:0a:3b:5c:5b:d1:27,30.10.16.47,57967,UDP,1,1
06/18/2018,18:52:83,ca:06:8e:af:51:09:67:c6,31.16.188.163,53349,ab:2f:d1:2e:27:83:41:d6,151.239.169.80,24634,TCP,1,0
03/06/2018,09:02:83,bc:3e:26:57:56:54:ed:47,224.108.150.216,8774,e0:f5:59:ef:b4:18:04:c7,44.134.172.57,43615,TCP,0,0
08/29/2018,03:58:83,ff:ac:97:2e:b3:8f:23:94,179.238.168.114,16306,f6:99:c1:66:a8:86:1b:d5,105.49.75.169,59359,TCP,0,1
12/18/2018,03:39:83,f1:d9:a8:c0:00:9b:39:95,108.204.212.192,33350,3a:ad:d8:37:d3:29:04:ac,28.51.35.20,23271,TCP,1,0
12/14/2018,04:02:83,14:d3:5f:ff:fc:f8:9b:da,42.203.158.145,63301,8e:af:d6:09:ee:0f:3b:c7,155.70.202.250,55199,UDP,1,1
04/21/2018,13:29:83,69:cd:2c:a9:c4:ea:b0:b2,148.142.226.94,55244,49:04:e9:dc:81:34:ce:66,73.151.156.247,62623,TCP,0,0
12/06/2018,18:04:83,22:1d:f3:95:3a:d3:c1:17,13.97.73.151,3302,e4:72:b1:86:a5:87:a2:9e,234.213.247.90,9783,TCP,1,1
09/14/2018,20:43:83,02:8a:d7:68:87:94:f7:e1,77.25.131.224,26237,79:e0:5b:7b:a6:7a:8b:c4,241.61.176.150,12500,UDP,1,1
03/02/2018,02:36:83,b4:d2:dd:10:79:b4:55:a9,72.214.64.75,39478,19:43:1e:8b:b4:17:fd:a9,61.60.231.197,19573,UDP,0,0
12/12/2018,19:07:83,f7:bc:8d:8e:ca:eb:9f:8c,89.211.243.134,47403,2c:39:64:38:be:5b:94:6a,42.221.230.116,50133,UDP,1,1
10/20/2018,17:57:83,e1:4b:5c:54:6f:ca:02:cc,95.217.112.203,4558,7e:ec:cd:6f:fd:3e:2c:70,49.64.69.217,1873,TCP,1,0
10/17/2018,13:16:83,85:c7:7d:51:1d:c2:a5:22,9.78.154.174,42694,08:d6:31:3e:1d:78:d5:ea,152.63.14.201,58416,TCP,1,0
07/27/2018,19:07:83,3e:62:ed:3d:e0:2f:96:2f,57.146.105.13,59686,8b:2b:80:65:05:f4:2c:90,15.227.129.247,18525,TCP,1,0
11/02/2018,01:09:83,9c:68:23:8f:02:b0:d0:f9,187.36.201.224,52467,67:ba:61:d8:16:46:ad:6d,191.201.223.175,58471,TCP,1,0
02/05/2018,13:21:83,cf:60:f3:f1:ef:5a:be:ce,166.123.158.145,33223,76:94:13:8f:71:2e:5e:45,246.96.169.105,60889,UDP,1,0
05/08/2018,10:43:83,12:08:44:4e:a8:79:52:56,21.233.175.88,13985,29:48:6a:02:69:ea:1b:34,49.31.53.183,20181,TCP,1,0
06/04/2018,20:20:83,6d:85:24:cb:62:62:42:01,206.251.20.47,44152,fe:04:a7:14:b9:9c:2e:1c,44.108.45.240,4280,UDP,0,1
07/06/2018,22:15:83,11:47:58:1b:81:9f:92:fb,116.121.180.205,58782,39:50:7b:a7:1b:4a:6e:56,127.28.23.251,45031,UDP,0,0
07/11/2018,00:36:83,78:b1:c3:fe:2e:30:87:c3,228.195.181.66,33995,bf:09:1c:7a:6b:27:f9:1b,76.141.22.151,41273,UDP,1,1
04/15/2018,14:45:83,8f:47:d8:78:5a:b2:45:94,99.104.197.42,37515,a5:2a:7c:ac:55:c1:fd:00,9.200.225.249,13650,UDP,0,1
05/08/2018,06:09:83,75:b4:0b:b3:01:12:4a:1c,43.14.28.208,20213,00:41:6f:15:84:5b:29:12,219.196.142.136,58018,TCP,1,1
08/18/2018,05:49:83,6b:7e:7a:22:63:6c:04:5e,142.25.30.96,16497,54:79:a1:b7:49:a9:29:af,133.15.13.160,39712,TCP,1,0
05/05/2018,11:51:83,a5:4c:db:99:7e:4a:c9:11,27.156.23.55,57108,9b:d8:53:74:8e:7d:37:d9,252.241.136.74,17824,UDP,0,1
08/06/2018,01:32:83,d0:ac:b6:90:02:44:70:6a,96.78.128.203,20824,ca:0d:5e:83:ad:55:f9:ea,42.73.82.205,30197,TCP,1,0
09/16/2018,03:33:83,58:ba:26:d3:4d:ce:b1:11,119.53.200.55,2238,df:d3:0b:f9:20:53:1e:37,156.175.183.242,50748,UDP,1,1
06/26/2018,07:17:83,8d:d7:c8:e0:67:0c:75:42,30.211.146.161,11038,cc:59:dd:a3:b6:cc:b8:6d,79.182.117.34,44059,UDP,1,0
10/29/2018,10:57:83,db:e1:ba:5d:6e:ed:8f:8b,108.190.218.91,16181,21:47:a5:a6:38:0f:6d:8a,99.190.20.146,55736,UDP,1,1
05/29/2018,00:16:83,ff:1d:56:aa:3c:dc:ed:fb,212.63.82.229,62286,40:db:7a:6f:aa:00:e6:3b,112.127.104.153,22965,UDP,0,1
07/28/2018,13:34:83,a6:d1:f4:b0:1a:a8:a7:32,97.139.1.206,47580,8f:c7:c0:b6:aa:8f:93:31,202.220.18.153,35333,UDP,1,0
08/14/2018,13:06:83,b9:bf:7f:0d:4a:86:58:5f,126.10.70.60,52553,ac:28:34:a1:41:5a:20:04,101.199.248.198,20402,TCP,1,1
07/30/2018,21:04:83,88:00:0b:40:3c:51:7e:1e,89.127.121.89,61554,51:22:ba:9b:e5:45:eb:c8,125.3.221.214,7387,UDP,0,1
12/03/2018,01:45:83,e7:2a:5e:a8:82:a3:17:b2,2.38.168.128,35699,c1:8c:22:24:a1:0f:0b:f7,24.127.109.123,60703,UDP,1,0
09/10/2018,20:06:83,b2:52:03:e1:22:26:5b:a3,207.26.239.87,41255,f8:48:9e:f1:06:79:f9:3d,221.253.62.192,17462,TCP,1,1
08/05/2018,06:28:83,f9:a9:fa:54:56:4a:9a:7e,190.202.106.90,37454,b9:cc:c5:3b:cf:d3:2a:5c,187.141.91.37,5713,TCP,0,0
09/04/2018,14:56:83,ab:66:6d:55:4e:01:50:01,2.2.227.160,15563,a8:9d:63:29:72:1d:be:ce,119.230.129.106,64663,TCP,1,0
05/04/2018,05:07:83,7c:2b:43:b5:e8:90:8f:d3,240.63.183.125,8221,35:3a:69:a4:94:1d:52:c5,188.200.72.233,3829,UDP,1,0
05/25/2018,08:50:83,c4:e4:54:a5:5f:0c:24:78,168.106.222.184,43223,8c:45:f5:54:84:69:fd:51,61.52.249.26,41328,TCP,1,0
07/25/2018,06:25:83,bf:d0:9c:00:23:a4:c1:8d,37.29.30.81,46045,e5:e2:86:67:d2:06:88:34,50.6.94.65,21835,TCP,1,0
10/04/2018,14:09:83,56:b3:c1:c1:54:e4:dc:30,225.154.176.15,11936,f0:e8:c6:50:72:16:17:75,59.160.187.173,36593,TCP,0,0
11/23/2018,21:05:83,ec:22:ba:16:4b:bb:55:7c,184.124.196.223,27356,39:59:ca:e6:41:43:ed:7e,220.16.147.29,22800,TCP,0,0
02/27/2018,01:58:83,6d:b9:77:f0:bd:cc:2c:56,21.210.55.228,58720,e5:ad:e2:2e:7a:54:29:95,236.83.211.218,33273,UDP,1,0
04/28/2018,02:29:83,69:90:3f:68:22:91:ae:3b,26.37.102.92,15388,19:73:ca:c4:73:dd:68:23,54.192.161.210,46128,TCP,0,1
02/02/2018,08:37:83,8c:59:b0:ec:e6:ab:6a:a6,11.21.10.6,57652,67:dc:1a:12:b6:07:04:8e,211.38.188.5,53941,UDP,0,1
06/27/2018,06:02:83,df:14:44:43:5b:0e:5e:41,154.222.57.76,7895,65:a6:41:7b:8d:5b:4e:d5,95.191.161.251,21974,TCP,0,1
02/15/2018,17:03:83,a7:7c:3c:a4:1a:1b:26:d4,142.47.244.25,62945,5f:92:81:01:48:a6:e8:fa,8.235.74.180,9405,UDP,1,1
05/28/2018,14:10:83,d9:4c:dc:b0:9a:c7:5f:fb,57.63.200.143,15715,d7:ab:35:38:4b:1e:14:d0,90.76.42.112,61596,UDP,0,1
03/20/2018,17:05:83,5b:7d:4c:99:29:32:85:91,202.3.83.200,22370,35:30:c3:26:d7:22:d9:a1,189.210.215.68,61044,UDP,0,0
07/24/2018,06:54:83,a5:fe:1d:cf:b1:22:2e:7d,213.155.114.95,60666,f5:37:67:a0:9a:e0:d0:1b,39.46.159.129,1501,TCP,1,0
09/30/2018,06:53:83,94:b9:a4:8f:35:65:2e:02,254.44.170.8,25206,9e:e5:1f:32:61:b7:d7:f0,252.160.180.192,63354,TCP,0,0
02/21/2018,08:10:83,00:15:9c:f2:01:4d:7f:9c,226.94.95.112,10537,68:ed:6f:d4:28:a8:63:03,209.107.85.250,47994,TCP,1,0
02/10/2018,12:36:83,f7:d0:94:ab:05:ec:84:2d,127.253.124.21,6485,9d:a0:96:30:6e:79:2c:34,220.201.124.191,50727,UDP,0,0
11/29/2018,07:31:83,27:91:c4:79:ce:40:a8:d4,2.25.3.47,47752,09:e4:fe:cd:3a:4f:74:9f,6.208.95.183,50489,TCP,0,1
03/07/2018,15:10:83,d5:2d:fb:fd:87:7e:74:7b,253.10.124.129,28774,79:34:cd:d6:79:74:79:c7,229.222.80.246,46774,UDP,1,1
03/29/2018,07:29:83,2a:9c:a6:74:d0:ac:53:df,36.139.79.9,26033,35:16:ea:22:2d:3a:08:66,148.143.8.12,16029,TCP,0,0
12/17/2018,19:06:83,5c:8a:80:82:24:b4:cb:be,89.28.115.143,53422,38:bb:71:a2:b3:73:5c:25,126.103.254.86,40648,UDP,1,1
03/02/2018,22:04:83,52:81:98:2d:fa:03:b0:3c,114.16.161.253,56220,65:58:9f:37:5c:58:f4:03,130.204.206.62,35545,TCP,0,1
03/24/2018,13:30:83,b1:23:a7:11:b7:90:da:ff,69.120.130.204,46953,1c:07:53:24:b2:c8:e1:b0,213.177.22.22,24720,TCP,0,0
11/13/2018,22:23:83,bf:44:cd:ce:e7:76:ab:9e,106.68.120.111,3067,78:26:a7:77:8e:90:83:73,97.39.154.125,59714,TCP,1,0
08/23/2018,03:48:83,5a:70:85:e6:2b:af:34:1c,202.33.94.245,14329,49:ec:41:39:43:8e:ff:f5,235.250.156.150,64836,TCP,1,1
02/22/2018,07:26:83,a5:54:55:3d:d7:9f:b1:7a,87.161.23.89,1802,7c:60:4f:50:69:8f:3e:19,165.196.95.62,51825,UDP,0,1
09/15/2018,18:34:83,89:40:0e:76:a3:37:3b:fc,73.199.185.184,26987,e3:66:20:62:ea:f3:a3:2a,43.161.251.148,26122,UDP,0,0
12/29/2018,01:12:83,76:93:a8:34:c7:17:7a:42,51.145.49.52,8517,12:96:16:51:a3:42:df:e3,151.4.115.111,46302,UDP,1,1
08/15/2018,00:32:83,91:61:40:09:a6:ac:1e:b7,173.21.223.157,12420,72:f2:bb:51:27:d4:c2:a4,141.69.164.183,56605,UDP,1,1
03/15/2018,11:03:83,54:6f:a7:09:85:12:f1:d8,72.54.170.251,21992,9e:59:2a:37:33:36:e5:e1,92.246.105.235,60874,TCP,1,0
08/03/2018,00:21:83,74:67:a5:d7:59:e6:e1:0b,136.242.9.25,58085,1a:c8:9f:35:35:96:a1:14,179.99.120.232,19546,TCP,1,1
03/09/2018,07:37:83,89:ea:8e:65:65:f6:e2:18,135.235.128.159,29422,d1:5c:ba:74:1b:7e:d7:08,141.41.2.53,64749,UDP,1,1
06/13/2018,16:14:83,ac:f9:d8:24:21:0a:f9:75,191.82.240.219,60711,98:94:d7:c7:a3:3a:3c:46,52.131.218.123,50033,TCP,0,0
06/29/2018,14:56:83,9d:27:2e:b2:29:65:92:c7,167.207.93.239,37213,c8:14:8a:4f:61:be:b9:c2,96.175.141.208,41327,UDP,0,0
03/02/2018,13:42:83,fc:d0:e3:ba:33:a8:31:1b,183.44.232.229,47142,9f:57:cb:18:ff:1d:a6:6c,39.177.88.213,21326,UDP,0,0
07/08/2018,16:47:83,67:a1:ed:19:ff:3a:e1:23,70.232.45.180,19178,1a:7c:5a:4b:bf:da:c5:a4,162.231.230.47,43238,TCP,1,0
03/09/2018,05:40:83,2e:24:bc:74:4d:be:bf:7b,66.189.102.245,14984,34:db:79:5e:ef:4e:ec:80,143.248.187.135,63511,TCP,1,0
02/07/2018,04:05:83,06:b6:c3:fd:b6:03:66:03,132.121.219.62,63641,4e:01:2b:90:2c:52:cc:bc,117.64.26.98,49743,TCP,1,1
02/26/2018,05:05:83,7c:9c:4a:c0:4d:cc:40:ca,73.57.233.250,5906,66:a7:88:11:c8:c8:fb:6b,178.83.188.205,25252,UDP,1,0
11/30/2018,14:44:83,f4:72:42:21:66:4d:57:ad,193.5.247.119,35996,87:9d:ae:41:1d:5d:44:e8,153.240.147.28,12013,UDP,1,0
07/16/2018,11:39:83,d5:47:b2:6b:2e:57:62:0b,153.29.4.100,10266,23:4c:d6:c5:89:f7:6e:29,171.18.65.228,44998,UDP,1,1
02/24/2018,15:53:83,89:b4:89:70:7b:07:d2:3b,73.102.225.220,11866,9f:d8:63:2e:dc:9e:9a:3e,165.114.165.27,8734,UDP,0,1
03/15/2018,15:17:83,8a:1b:6f:44:5e:9c:0f:12,250.107.135.177,61800,65:75:56:46:7e:bc:d3:31,18.233.146.117,63546,UDP,1,0
11/13/2018,07:04:83,58:0f:f0:52:88:c1:54:70,18.59.199.227,43224,52:6f:c1:0b:d8:d9:b2:9c,208.35.86.163,12155,UDP,0,0
11/27/2018,14:44:83,5e:58:81:b0:14:67:3c:13,179.124.60.5,39781,03:92:35:85:7d:e9:6f:10,117.218.155.121,8546,TCP,1,1
08/16/2018,02:34:83,19:0c:38:f8:38:61:74:18,201.108.165.4,23860,92:4f:97:14:92:9a:ec:12,10.163.23.18,59731,UDP,1,0
09/13/2018,03:45:83,58:47:39:a3:d2:f3:99:fe,98.64.177.159,44572,86:db:f2:e3:14:a4:d1:63,38.9.13.178,56896,TCP,0,1
03/25/2018,17:26:83,29:4b:08:8a:49:da:8a:8a,74.42.126.218,38309,4c:10:f9:4f:99:bf:d5:26,44.48.109.140,50993,UDP,0,0
04/23/2018,12:16:83,f1:00:03:2c:77:90:0c:ed,121.32.37.81,57701,c9:cf:64:63:85:ba:13:b5,24.128.146.158,15220,TCP,1,0
11/23/2018,22:26:83,ad:b5:f2:b8:6a:e8:c9:5c,10.36.19.157,4450,e6:d7:b8:96:86:23:34:a2,178.119.212.137,7163,UDP,0,0
11/17/2018,04:38:84,5b:4f:f5:3f:05:84:6f:c2,94.70.205.146,172,d0:f9:a3:4b:03:a1:79:61,216.9.75.61,56134,TCP,0,1
04/03/2018,01:26:84,c6:69:c5:75:46:f4:12:13,237.139.152.55,34013,03:84:97:80:ef:b4:53:6a,197.8.240.196,43363,UDP,1,0
11/15/2018,19:29:84,64:79:be:a5:09:3e:f5:91,108.85.159.197,1859,34:eb:f3:6e:ee:e0:26:d9,217.59.199.106,39208,TCP,0,1
11/13/2018,02:05:84,bc:83:1f:84:9c:d8:f3:cf,58.115.146.29,40870,d6:9c:88:f6:c5:30:fe:16,6.207.239.83,7265,TCP,1,1
10/14/2018,21:56:84,20:1d:b4:87:de:5c:c0:17,13.57.96.115,59095,54:d3:56:b2:35:74:3f:1f,168.130.113.113,24066,UDP,0,1
11/08/2018,03:44:84,5d:94:b1:78:d8:59:a6:37,231.219.209.141,64848,b3:fa:ed:29:12:50:32:b5,196.150.92.195,26229,UDP,0,0
11/02/2018,07:13:84,98:14:3c:5a:01:f6:3a:9d,50.197.167.204,8410,04:8d:ea:51:a5:c0:eb:0a,78.250.233.173,52215,TCP,1,0
09/03/2018,09:15:84,8c:2a:6a:c4:44:05:fa:35,47.153.229.31,59188,5f:a3:6d:8b:2d:23:47:cd,162.44.215.89,30276,UDP,0,1
05/20/2018,14:13:84,0c:7d:73:c3:1f:59:1a:e6,113.208.59.65,56518,37:51:e0:2e:cd:9e:6c:5e,100.52.131.132,46715,UDP,0,0
11/15/2018,01:30:84,dd:b2:08:89:d8:d8:90:18,222.61.189.95,64828,dc:b3:72:98:c1:92:a1:03,129.148.177.115,49755,TCP,0,1
08/13/2018,08:48:84,dd:a3:a3:90:8a:4c:27:c8,105.18.110.144,15540,f0:71:b0:5d:82:c1:40:2b,98.52.106.163,21835,UDP,1,0
11/22/2018,22:47:84,15:8c:24:6b:85:3f:89:2a,166.195.135.36,34295,f9:60:ef:e8:3b:71:5b:00,147.94.148.197,27488,UDP,1,1
06/30/2018,16:20:84,22:8f:91:b0:75:9f:d6:b7,162.107.36.155,5735,d6:f9:7b:0e:17:01:9a:78,81.168.7.207,46256,UDP,0,0
05/30/2018,14:17:84,67:e4:61:2b:94:59:ea:90,222.189.35.1,23215,a1:65:50:be:07:06:0c:5a,227.2.201.200,28457,TCP,1,1
03/08/2018,21:23:84,13:ce:71:2b:4b:e4:09:f8,198.87.25.19,24211,c9:4e:cc:e0:14:f5:0b:0e,25.154.134.244,26584,TCP,0,0
11/17/2018,13:54:84,97:b3:ed:f5:e3:7a:84:5b,180.213.247.143,4221,16:77:84:c0:2d:a7:96:0c,2.100.36.43,28352,UDP,1,0
11/26/2018,12:20:84,62:f8:6a:c7:83:85:37:18,251.218.15.158,64498,13:52:13:75:d5:c9:04:98,19.134.12.115,47087,TCP,0,0
02/03/2018,01:37:84,82:e4:ef:cd:8d:00:8d:83,72.122.97.23,904,f6:20:81:71:9a:10:7c:9d,47.124.8.131,56621,TCP,0,1
05/22/2018,17:31:84,7f:7c:6f:fd:95:cb:5b:56,244.230.12.76,47164,97:95:9d:dd:c3:b7:d1:88,19.126.163.97,611,TCP,0,0
07/23/2018,21:21:84,65:ec:e2:e5:5b:08:96:a4,77.214.249.222,31767,16:44:e2:2c:c4:ca:2a:a8,93.125.228.98,49916,TCP,1,1
07/18/2018,15:01:84,3b:76:e0:76:c8:10:a5:02,139.233.7.167,49090,08:ff:d9:fc:ae:90:3e:93,70.162.24.177,49457,UDP,0,0
05/21/2018,01:46:84,f4:5b:06:7b:78:f3:6d:d0,165.169.15.129,62638,d9:d1:38:3c:5c:85:8e:95,216.239.247.168,22062,TCP,1,1
02/18/2018,03:07:84,e7:42:34:a5:f1:d6:9f:00,148.238.17.110,53247,ea:37:d0:47:b7:a8:b6:a6,133.238.51.77,47611,UDP,1,1
04/22/2018,06:41:84,ff:c4:d2:e5:dd:db:e9:db,205.97.186.161,49441,fe:c8:9e:ac:93:51:63:92,94.190.58.149,25156,TCP,0,0
08/28/2018,07:55:84,d3:3f:ac:2d:b5:a3:8e:db,192.233.65.195,36043,de:30:87:4a:36:98:f5:3f,200.5.186.193,6092,TCP,0,0
07/15/2018,01:37:84,41:25:ad:29:a5:22:8e:3a,37.101.45.31,16204,50:57:ad:1b:60:c5:38:ae,50.19.172.228,45994,TCP,1,0
09/26/2018,15:23:84,f2:99:1e:f8:bd:2a:14:52,100.132.44.154,42891,ff:99:f6:1a:fe:19:a5:86,113.166.22.155,53871,UDP,1,1
10/15/2018,18:18:84,45:92:f0:3c:7f:94:fa:d1,225.210.182.155,64156,58:82:52:74:46:57:51:7c,229.235.30.89,19898,TCP,1,0
11/09/2018,14:22:84,6b:30:42:fe:a0:40:f7:a4,136.153.193.169,21964,5f:1e:aa:f4:73:b0:90:7e,227.173.189.210,6985,TCP,1,1
09/22/2018,16:27:84,a7:ba:f8:df:fd:2a:6a:12,251.42.122.177,55181,90:d6:1d:9c:e4:2c:0d:b7,18.150.202.131,43166,UDP,1,1
09/16/2018,14:16:84,f0:59:2c:c0:db:ca:11:36,154.240.35.132,15327,46:a1:50:9e:44:6a:28:f8,160.218.223.202,53757,TCP,1,1
08/27/2018,17:06:84,ed:3c:77:53:c9:10:e0:ca,88.33.21.224,62511,18:a7:f9:b2:2b:6d:5c:5a,50.11.204.56,58168,UDP,0,0
04/30/2018,21:16:84,e9:e4:28:3c:a4:b9:99:69,195.136.30.30,44530,f6:13:71:70:41:e4:5b:33,90.61.77.11,23744,UDP,1,0
05/10/2018,19:44:84,4a:00:4e:b6:4a:f4:67:69,147.229.143.253,26591,8f:dc:82:b7:39:79:58:ce,86.187.67.216,28816,TCP,0,1
06/16/2018,22:34:84,50:0c:2c:17:3e:7e:22:bf,221.180.135.78,43263,11:f6:9a:b1:d6:59:99:32,89.25.193.222,20433,TCP,0,0
07/24/2018,14:38:84,cc:6c:61:ea:2e:c8:cf:ce,227.146.24.104,31729,2b:d7:b5:f2:80:60:a2:ca,246.240.189.28,11338,UDP,0,1
06/01/2018,11:57:84,63:58:2f:83:9a:30:ab:3d,116.229.242.139,3743,5d:25:32:3b:f1:69:5a:31,197.51.192.71,4916,TCP,0,1
